45.0373835223132,7.63927459716797,0.0
45.040719276819,7.63978958129883,5.9467112163025035
45.0436303218305,7.64021873474121,5.9467112163025035
45.0462380072066,7.64073371887207,6.225646869428829
45.049876439313,7.64124870300293,5.9467112163025035
45.0521806599423,7.64167785644531,7.495705777939065
45.0539390816507,7.64184951782227,5.710410914399688
45.055515551699,7.64476776123047,7.495705777939065
45.0582439548513,7.64511108398438,5.079486358650399
45.0600021901237,7.6450252532959,5.079486358650399
45.0625485039748,7.64511108398438,4.763550550863897
45.0642459835397,7.64511108398438,4.763550550863897
45.066428383206,7.64536857604981,4.763550550863897
45.0692775018205,7.64614105224609,10.84003202418495
45.0721264784225,7.64742851257324,12.994343335281826
45.0744904150255,7.64820098876953,12.994343335281826
45.0764905926999,7.64923095703125,13.4482807861163
45.0789755644066,7.64983177185059,13.4482807861163
45.0817634528028,7.65077590942383,19.982741897884978
45.0837027731947,7.65214920043945,26.564564949568876
45.0835815675988,7.65515327453613,93.26942427393953
45.0809149794306,7.65609741210938,165.963422244801
45.0785513085948,7.65283584594727,186.84295572569408
45.0757026522766,7.65172004699707,195.46161277241055
45.0726720109328,7.65120506286621,195.46161277241055
45.0705504663635,7.64897346496582,191.51416537371736
45.0667921083833,7.64863014221192,186.84295572569408
45.0635184984693,7.64768600463867,191.51416537371736
45.0593959082061,7.64742851257324,183.69150751736825
45.0570919782884,7.64657020568848,191.51416537371736
45.0544241539866,7.64725685119629,182.52620804854985
45.0525444757662,7.64382362365723,194.74386660610332
45.0503009079832,7.64425277709961,175.42595726014838
45.0462986496382,7.64219284057617,194.7971874020196
45.0432664493044,7.64253616333008,186.34034357941428
45.0400521414756,7.64133453369141,186.34034357941428
45.0373228704312,7.64090538024902,175.42595726014838
45.0373228704312,7.64090538024902,0.0
